0.0000000000000000e+00 0.0000000000000000e+00
2.0998140461504295e-10 -2.4019873233966000e-09
-3.8912043603268513e-10 -4.7215111030010995e-09
-1.7895820762643759e-09 -6.6630459188334314e-09
-3.6850439641287717e-09 -7.9809797379799769e-09
-5.7364575947026943e-09 -8.5881215470382554e-09
-7.6677848327534228e-09 -8.5465335153542065e-09
-9.3230763867858374e-09 -8.0139242987459037e-09
-1.0669872934841105e-08 -7.1710298714852742e-09
-1.1756978327175707e-08 -6.1597727878183367e-09
-1.2651935585382270e-08 -5.0537986573549298e-09
-1.3388206375877038e-08 -3.8668012488338775e-09
-1.3943463414665217e-08 -2.5875141514686290e-09
-1.4253750830059829e-08 -1.2204774609322499e-09
-1.4251702522592156e-08 1.8784416699221236e-10
-1.3907722043121553e-08 1.5486713578227869e-09
-1.3254186619713386e-08 2.7542197603522584e-09
-1.2382567715381902e-08 3.7120235054716025e-09
-1.1416515345366481e-08 4.3738166554012068e-09
-1.0474285524737950e-08 4.7465311363356443e-09
-9.6372180908683898e-09 4.8821177940265125e-09
-8.9366451573044658e-09 4.8525546810744699e-09
-8.3623581595200381e-09 4.7222362369838954e-09
-7.8861220579190916e-09 4.5297643093566833e-09
-7.4879042020354746e-09 4.2856891558054344e-09
-7.1726101974331549e-09 3.9849334963141693e-09
-6.9705617561872697e-09 3.6261584730405871e-09
-6.9228698075754739e-09 3.2279275090769561e-09
-7.0596011382095109e-09 2.8338785392631593e-09
-7.3813667762352651e-09 2.5047649930821027e-09
-7.8527842159958284e-09 2.3013907056785389e-09
-8.4104823617357867e-09 2.2663666759865263e-09
-8.9817123701431258e-09 2.4126952457843115e-09
-9.5051712213598016e-09 2.7236821627712477e-09
-9.9451863679301139e-09 3.1634012293318105e-09
-1.0293918612422600e-08 3.6923659773697125e-09
-1.0561915599289480e-08 4.2811971813114030e-09
-1.0762513011163278e-08 4.9165738227211113e-09
-1.0897931900548900e-08 5.5977225704989930e-09
-1.0953556229925463e-08 6.3261799026164841e-09
-1.0902634020172314e-08 7.0944811969599475e-09
-1.0718635726089494e-08 7.8795577885185442e-09
-1.0389064762004375e-08 8.6440738178206698e-09
-9.9241313603051614e-09 9.3450473429655631e-09
-9.3563654400380482e-09 9.9457450858920790e-09
-8.7315511711397157e-09 1.0425526489284143e-08
-8.0952438156700903e-09 1.0783514427041093e-08
-7.4808354387809334e-09 1.1034972688227396e-08
-6.9040346691898503e-09 1.1202579108281019e-08
-6.3654052822911678e-09 1.1306864078441388e-08
-5.8588759164737881e-09 1.1360073964509794e-08
-5.3816174216311885e-09 1.1365774930679722e-08
-4.9404407066596209e-09 1.1323666233713430e-08
-4.5518475709046790e-09 1.1236691267987239e-08
-4.2360172064351735e-09 1.1116672581060720e-08
-4.0078226601690259e-09 1.0985634462448959e-08
-3.8691925859207937e-09 1.0872152770593407e-08
-3.8063163236339871e-09 1.0804403934533315e-08
-3.7928377172705013e-09 1.0803001409407487e-08
-3.7974575762376465e-09 1.0876632258999597e-08
-3.7925198634558682e-09 1.1022082221035571e-08
-3.7599657497108748e-09 1.1228207368727050e-08
-3.6924780640522715e-09 1.1481734960194578e-08
-3.5899475837934697e-09 1.1772182691846246e-08
-3.4534705068565256e-09 1.2093857147144361e-08
-3.2800107197077642e-09 1.2444425495673925e-08
-3.0602940897527477e-09 1.2821187293129260e-08
-2.7808072607955784e-09 1.3217157434634845e-08
-2.4287995191228486e-09 1.3619011315311831e-08
-1.9978492336192987e-09 1.4007948454513732e-08
-1.4914174570516616e-09 1.4363126414225821e-08
-9.2284749419803163e-10 1.4666171797899638e-08
-3.1192712613373674e-10 1.4904886261362104e-08
3.2038254681777401e-10 1.5074745665816570e-08
9.5678443579102402e-10 1.5177849981957911e-08
1.5861728701699479e-09 1.5220094713734767e-08
2.2031587866516335e-09 1.5207999672647180e-08
2.8052826521199118e-09 1.5146594927126341e-08
3.3895542871759814e-09 1.5039112914893203e-08
3.9500919122322279e-09 1.4888322952877722e-08
4.4779635931418278e-09 1.4698603314370386e-08
4.9632309406473562e-09 1.4477588052305257e-08
5.3981840008526136e-09 1.4236514083521327e-08
5.7802754633996696e-09 1.3989043255887235e-08
6.1134761789466928e-09 1.3749020580010108e-08
6.4075277549614916e-09 1.3528050608704875e-08
6.6754859045492762e-09 1.3333777266747448e-08
