
-9.594999e-01 -1.107935e+00 -3.1394677448200642e-01 -7.9139203964105798e-01 6.4443958060766970e-01 -2.5565044572861612e-01 
-9.403099e-01 -1.107935e+00 -2.9557148881312950e-01 -8.5748636697217273e-01 6.9839936271836311e-01 -2.4073495203627743e-01 
-9.211199e-01 -1.107935e+00 -2.7055456987637877e-01 -9.2627395598372053e-01 7.5472880367730100e-01 -2.2044809263299114e-01 
-9.019299e-01 -1.107935e+00 -2.3809497916494957e-01 -9.9688848635465543e-01 8.1293572642475920e-01 -1.9416004647954804e-01 
-8.827399e-01 -1.107935e+00 -1.9749548108990603e-01 -1.0681694608560828e+00 8.7236388810118604e-01 -1.6129269004557129e-01 
-8.635499e-01 -1.107935e+00 -1.4824557335708394e-01 -1.1386454428356101e+00 9.3218458489949207e-01 -1.2136546906025097e-01 
-8.443599e-01 -1.107935e+00 -9.0117310835722386e-02 -1.2065419164487068e+00 9.9140005953669963e-01 -7.4048241598427073e-02 
-8.251699e-01 -1.107935e+00 -2.3265770396078300e-02 -1.2698232868672357e+00 1.0488627526549996e+00 -1.9217319632303775e-02 
-8.059799e-01 -1.107935e+00 5.1679126875985359e-02 -1.3262766101877626e+00 1.1033135255511863e+00 4.2991242726415746e-02 
-7.867899e-01 -1.107935e+00 1.3354710026821948e-01 -1.3736397827403419e+00 1.1534399476804906e+00 1.1213897724988489e-01 
-7.675999e-01 -1.107935e+00 2.2060789003393014e-01 -1.4097689813434240e+00 1.1979525853559081e+00 1.8746177261200406e-01 
-7.484099e-01 -1.107935e+00 3.1061464077665951e-01 -1.4328301068309666e+00 1.2356733361199650e+00 2.6787420754656038e-01 
-7.292199e-01 -1.107935e+00 4.0091925393274586e-01 -1.4414891953269304e+00 1.2656260646380018e+00 3.5200670198393147e-01 
-7.100299e-01 -1.107935e+00 4.8865534211470762e-01 -1.4350705945723767e+00 1.2871172644443072e+00 4.3827580996891391e-01 
-6.908399e-01 -1.107935e+00 5.7096868980348570e-01 -1.4136524027483468e+00 1.2997943009097768e+00 5.2498184671257264e-01 
-6.716499e-01 -1.107935e+00 6.4526171487609640e-01 -1.3780777450199193e+00 1.3036715474027907e+00 6.1042226489198459e-01 
-6.524599e-01 -1.107935e+00 7.0941229075641288e-01 -1.3298764356125683e+00 1.2991200419818942e+00 6.9300553064197223e-01 
-6.332699e-01 -1.107935e+00 7.6193132646072548e-01 -1.2711099986822927e+00 1.2868228480762036e+00 7.7134995442651189e-01 
-6.140799e-01 -1.107935e+00 8.0203690082693635e-01 -1.2041681371504125e+00 1.2677042702489318e+00 8.4435517990169517e-01 
-5.948899e-01 -1.107935e+00 8.2964112555311009e-01 -1.1315519650143524e+00 1.2428448347966046e+00 9.1123980118354131e-01 
-5.756999e-01 -1.107935e+00 8.4526328852545851e-01 -1.0556772076038157e+00 1.2133947087351635e+00 9.7154508442298981e-01 
-5.565099e-01 -1.107935e+00 8.4989428100118281e-01 -9.7872111150743557e-01 1.1804962579271203e+00 1.0251102245156118e+00 
-5.373199e-01 -1.107935e+00 8.4484079101956477e-01 -9.0252406479896385e-01 1.1452227715163834e+00 1.0720278271993060e+00 
-5.181299e-01 -1.107935e+00 8.3157424458780071e-01 -8.2854506088852242e-01 1.1085362877575766e+00 1.1125891271400630e+00 
-4.989399e-01 -1.107935e+00 8.1160185135307961e-01 -7.5786185513231674e-01 1.0712639842973275e+00 1.1472273304899216e+00 
-4.797499e-01 -1.107935e+00 7.8636850404263736e-01 -6.9120276249707546e-01 1.0340902897515902e+00 1.1764652549408992e+00 
-4.605599e-01 -1.107935e+00 7.5719098689988029e-01 -6.2899684707382064e-01 9.9756079783593821e-01 1.2008709559038169e+00 
-4.413699e-01 -1.107935e+00 7.2522103753203049e-01 -5.7143139312666713e-01 9.6209397177701783e-01 1.2210228503507805e+00 
-4.221799e-01 -1.107935e+00 6.9143132506545668e-01 -5.1850865598189189e-01 9.2799714932277899e-01 1.2374842564549653e+00 
-4.029899e-01 -1.107935e+00 6.5661781984023371e-01 -4.7009697631994019e-01 8.9548415747986954e-01 1.2507862947531985e+00 
-3.837999e-01 -1.107935e+00 6.2141262832100341e-01 -4.2597386480266397e-01 8.6469267614441225e-01 1.2614176431264035e+00 
-3.646099e-01 -1.107935e+00 5.8630252747491129e-01 -3.8586045223531051e-01 8.3570021112504267e-01 1.2698195504501395e+00 
-3.454200e-01 -1.107935e+00 5.5164971794841489e-01 -3.4944780393426234e-01 8.0853809359170159e-01 1.2763846453140619e+00 
-3.262300e-01 -1.107935e+00 5.1771247505444840e-01 -3.1641616543732731e-01 7.8320331233606399e-01 1.2814583121564889e+00 
-3.070400e-01 -1.107935e+00 4.8466430406001593e-01 -2.8644840785413622e-01 7.5966823233951541e-01 1.2853416707793981e+00 
-2.878500e-01 -1.107935e+00 4.5261088472333028e-01 -2.5923891912498132e-01 7.3788839206613110e-01 1.2882954422407318e+00 
-2.686600e-01 -1.107935e+00 4.2160454903175743e-01 -2.3449904892972759e-01 7.1780863546206830e-01 1.2905441937880782e+00 
-2.494700e-01 -1.107935e+00 3.9165632235933290e-01 -2.1196003051942219e-01 6.9936784987151945e-01 1.2922806218974121e+00 
-2.302800e-01 -1.107935e+00 3.6274571913731835e-01 -1.9137411421552628e-01 6.8250256808518128e-01 1.2936696579261802e+00 
-2.110900e-01 -1.107935e+00 3.3482855995713706e-01 -1.7251447648635518e-01 6.6714966537147280e-01 1.2948522714259525e+00 
-1.919000e-01 -1.107935e+00 3.0784309888178119e-01 -1.5517432428966615e-01 6.5324834949281252e-01 1.2959489088664167e+00 
-1.727100e-01 -1.107935e+00 2.8171473991474866e-01 -1.3916549825775623e-01 6.4074160866496144e-01 1.2970625470925368e+00 
-1.535200e-01 -1.107935e+00 2.5635959512839701e-01 -1.2431678797596321e-01 6.2957725201637327e-01 1.2982813669556250e+00 
-1.343300e-01 -1.107935e+00 2.3168710351606625e-01 -1.1047210415695544e-01 6.1970865062355851e-01 1.2996810677456658e+00 
-1.151400e-01 -1.107935e+00 2.0760189499483322e-01 -9.7488601699543875e-02 6.1109526497816846e-01 1.3013268507310143e+00 
-9.594999e-02 -1.107935e+00 1.8400505136309209e-01 -8.5234810502668359e-02 6.0370302660452202e-01 1.3032751027814113e+00 
-7.675999e-02 -1.107935e+00 1.6079488697972383e-01 -7.3588804109656999e-02 5.9750462706284790e-01 1.3055748104734413e+00 
-5.756999e-02 -1.107935e+00 1.3786734705619760e-01 -6.2436417035964066e-02 5.9247975622032245e-01 1.3082687324538160e+00 
-3.837999e-02 -1.107935e+00 1.1511610075950010e-01 -5.1669507816624112e-02 5.8861532292080687e-01 1.3113943539469193e+00 
-1.919000e-02 -1.107935e+00 9.2432389558706377e-02 -4.1184254723211307e-02 5.8590568454542136e-01 1.3149846426148990e+00 
0.000000e+00 -1.107935e+00 6.9704678063555084e-02 -3.0879463469344025e-02 5.8435290699522513e-01 1.3190686197654315e+00 
1.919000e-02 -1.107935e+00 4.6818144669947173e-02 -2.0654860086113652e-02 5.8396707296433359e-01 1.3236717552451811e+00 
3.837999e-02 -1.107935e+00 2.3654042405946485e-02 -1.0409336781198791e-02 5.8476665367160408e-01 1.3288161882239069e+00 
5.756999e-02 -1.107935e+00 8.8956366159228433e-05 -3.9113459279397286e-05 5.8677895717423856e-01 1.3345207693346808e+00 
7.675999e-02 -1.107935e+00 -2.4006016876425909e-02 1.0564227714138008e-02 5.9004066469628869e-01 1.3408009120742908e+00 
9.594999e-02 -1.107935e+00 -4.8766140155772561e-02 2.1515883037763417e-02 5.9459846474685951e-01 1.3476682326893159e+00 
1.151400e-01 -1.107935e+00 -7.4333922871605160e-02 3.2940197875862103e-02 6.0050979279853101e-01 1.3551299476024021e+00 
1.343300e-01 -1.107935e+00 -1.0085997912943781e-01 4.4973328467696083e-02 6.0784368146658796e-01 1.3631879853126070e+00 
1.535200e-01 -1.107935e+00 -1.2850379383180863e-01 5.7766263210058448e-02 6.1668172183273040e-01 1.3718377550936933e+00 
1.727100e-01 -1.107935e+00 -1.5743430735121480e-01 7.1488278117723597e-02 6.2711912990878771e-01 1.3810664971018394e+00 
1.919000e-01 -1.107935e+00 -1.8783019153045954e-01 8.6330905832498223e-02 6.3926590199944688e-01 1.3908511170312312e+00 
2.110900e-01 -1.107935e+00 -2.1987963636545016e-01 1.0251249822382442e-01 6.5324802716096397e-01 1.4011553825855239e+00 
2.302800e-01 -1.107935e+00 -2.5377939264204735e-01 1.2028345562339156e-01 6.6920870163463553e-01 1.4119263282837020e+00 
2.494700e-01 -1.107935e+00 -2.8973271445777188e-01 1.3993217514696493e-01 6.8730945569022150e-01 1.4230896794141692e+00 
2.686600e-01 -1.107935e+00 -3.2794570905618270e-01 1.6179172709674755e-01 7.0773105314472429e-01 1.4345440660623945e+00 
2.878500e-01 -1.107935e+00 -3.6862142097162554e-01 1.8624718787636432e-01 7.3067395178221650e-01 1.4461537564352920e+00 
3.070400e-01 -1.107935e+00 -4.1195074489056316e-01 2.1374341890276100e-01 7.5635801105289957e-01 1.4577396003894572e+00 
3.262300e-01 -1.107935e+00 -4.5809897229306434e-01 2.4479285275681967e-01 7.8502099203182252e-01 1.4690678491153037e+00 
3.454200e-01 -1.107935e+00 -5.0718643607099445e-01 2.7998248711074136e-01 8.1691520271201490e-01 1.4798365230316786e+00 
3.646099e-01 -1.107935e+00 -5.5926135123806242e-01 3.1997873681541494e-01 8.5230138898120500e-01 1.4896590667481611e+00 
3.837999e-01 -1.107935e+00 -6.1426262508250973e-01 3.6552798622224136e-01 8.9143865270832889e-01 1.4980452046145287e+00 
4.029899e-01 -1.107935e+00 -6.7197026346370337e-01 4.1744954795338274e-01 9.3456880135542897e-01 1.5043792639150133e+00 
