1.7575845687967851e-17 -1.4156776201995128e-18
-2.8686508662470549e-10 -1.4968562069171246e-17
-5.8510844513105701e-10 3.5788678036862853e-17
-8.9477345746641807e-10 2.1959743023854720e-17
-1.2158998291624821e-09 1.4729081853879808e-17
-1.5485237205171367e-09 -7.6143374967217430e-17
-1.8926777514399794e-09 -5.8743990672429148e-18
-2.2483907249630583e-09 -5.4508724762920562e-17
-2.6156877286528600e-09 9.2260218409974349e-18
-2.9945899268312886e-09 2.3327358262182791e-17
-3.3851147759677310e-09 -1.0353693422927125e-16
-3.7872756077790559e-09 -6.7592540795188917e-17
-4.2010818898222038e-09 -5.7133433524124238e-17
-4.6265390400211083e-09 -6.8030549287673411e-17
-5.0636482359895633e-09 -2.3878321453513658e-17
-5.5124066639298048e-09 -1.0878950858077250e-16
-5.9728072431686757e-09 -1.0022343375258544e-16
-6.4448386334247868e-09 -1.9633977340577048e-16
-6.9284850473152604e-09 -1.4587776110884636e-16
-7.4237266000981207e-09 -1.5655267220496764e-16
-7.9305388040694575e-09 -2.1289454783688373e-16
-8.4488926487049360e-09 -2.6657399199340583e-16
-8.9787548441124966e-09 -3.2531907007149180e-16
-9.5200873906543347e-09 -2.8093534693619429e-16
-1.0072847691118552e-08 -3.1013663712650578e-16
-1.0636988557331601e-08 -3.6800608429099741e-16
-1.1212458113084619e-08 -3.4817054941371024e-16
-1.1799199617932234e-08 -4.5279677333274925e-16
-1.2397151845636073e-08 -4.7507506109490819e-16
-1.3006248429292044e-08 -5.0037442476539590e-16
-1.3626418322493840e-08 -5.1015103237913313e-16
-1.4257585730083008e-08 -5.8893553230075876e-16
-1.4899669660557150e-08 -6.1929076068965239e-16
-1.5552584323024154e-08 -6.2648626074871364e-16
-1.6216238965603710e-08 -6.6463795794569701e-16
-1.6890537654113001e-08 -7.6196511375693461e-16
-1.7575379610949432e-08 -8.5651779937447182e-16
-1.8270658872936752e-08 -9.0726684854538647e-16
-1.8976264337717924e-08 -9.4250358979588557e-16
-1.9692079863756257e-08 -1.0023577935707832e-15
-2.0417984057393983e-08 -1.0652677854771369e-15
-2.1153850503441778e-08 -1.0865664798659479e-15
-2.1899547422653961e-08 -1.0291176589927113e-15
-2.2654937830949552e-08 -1.2193422467082801e-15
-2.3419879531551359e-08 -1.2593847642420351e-15
-2.4194225210909017e-08 -1.2061724758229010e-15
-2.4977822034530324e-08 -1.3375231882231877e-15
-2.5770512158202629e-08 -1.3771473537153814e-15
-2.6572132243383255e-08 -1.4269961946989758e-15
-2.7382513751156264e-08 -1.4723402690776200e-15
-2.8201482736538036e-08 -1.5796808947548651e-15
-2.9028860086689888e-08 -1.6093350643592950e-15
-2.9864461296534337e-08 -1.6874597014826900e-15
-3.0708096510252459e-08 -1.7449963628574923e-15
-3.1559570594939890e-08 -1.9013999474618677e-15
-3.2418683067659776e-08 -1.8474079540230393e-15
-3.3285228170282550e-08 -1.9645681770247711e-15
-3.4158994854392591e-08 -2.0178271676327736e-15
-3.5039766731268319e-08 -2.1178786546313028e-15
-3.5927322105399259e-08 -2.0662323052441860e-15
-3.6821434050907668e-08 -2.1492050555041509e-15
-3.7721870345479213e-08 -2.1697925840263737e-15
-3.8628393513265123e-08 -2.3037595984442037e-15
-3.9540760978649022e-08 -2.2935486758336152e-15
-4.0458724731519514e-08 -2.4144894572818875e-15
