-1.795196e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-1.795096e+03    3.410684e-14    -2.436201e-11    -8.461114e-16    8.122790e-13
-1.794996e+03    2.728545e-13    -9.744777e-11    -1.363731e-14    6.496541e-12
-1.794896e+03    9.208823e-13    -2.192564e-10    -6.907127e-14    2.192571e-11
-1.794796e+03    2.182827e-12    -3.897865e-10    -2.182751e-13    5.197165e-11
-1.794696e+03    4.263322e-12    -6.090360e-10    -5.329151e-13    1.015070e-10
-1.794596e+03    7.366993e-12    -8.770024e-10    -1.105038e-12    1.754028e-10
-1.794496e+03    1.169846e-11    -1.193682e-09    -2.047234e-12    2.785313e-10
-1.794396e+03    1.746234e-11    -1.559072e-09    -3.492475e-12    4.157629e-10
-1.794296e+03    2.486323e-11    -1.973168e-09    -5.594278e-12    5.919692e-10
-1.794196e+03    3.410573e-11    -2.435964e-09    -8.526525e-12    8.120199e-10
-1.794096e+03    4.539441e-11    -2.947456e-09    -1.248362e-11    1.080785e-09
-1.793996e+03    5.893385e-11    -3.507637e-09    -1.768044e-11    1.403134e-09
-1.793896e+03    7.492859e-11    -4.116501e-09    -2.435225e-11    1.783935e-09
-1.793796e+03    9.358317e-11    -4.774040e-09    -3.275482e-11    2.228057e-09
-1.793696e+03    1.151021e-10    -5.480247e-09    -4.316435e-11    2.740366e-09
-1.793596e+03    1.396899e-10    -6.235113e-09    -5.587753e-11    3.325728e-09
-1.793496e+03    1.675510e-10    -7.038630e-09    -7.121145e-11    3.989010e-09
-1.793396e+03    1.988900e-10    -7.890788e-09    -8.950366e-11    4.735076e-09
-1.793296e+03    2.339111e-10    -8.791577e-09    -1.111122e-10    5.568789e-09
-1.793196e+03    2.728189e-10    -9.740986e-09    -1.364154e-10    6.495012e-09
-1.793096e+03    3.158177e-10    -1.073900e-08    -1.658123e-10    7.518606e-09
-1.792996e+03    3.631119e-10    -1.178562e-08    -1.997222e-10    8.644433e-09
-1.792896e+03    4.149058e-10    -1.288082e-08    -2.385847e-10    9.877350e-09
-1.792796e+03    4.714037e-10    -1.402459e-08    -2.828601e-10    1.122222e-08
-1.792696e+03    5.328099e-10    -1.521692e-08    -3.330290e-10    1.268389e-08
-1.792596e+03    5.993287e-10    -1.645780e-08    -3.895925e-10    1.426722e-08
-1.792496e+03    6.711641e-10    -1.774721e-08    -4.530720e-10    1.597706e-08
-1.792396e+03    7.485204e-10    -1.908513e-08    -5.240094e-10    1.781828e-08
-1.792296e+03    8.316018e-10    -2.047155e-08    -6.029669e-10    1.979571e-08
-1.792196e+03    9.206122e-10    -2.190645e-08    -6.905274e-10    2.191420e-08
-1.792096e+03    1.015756e-09    -2.338982e-08    -7.872938e-10    2.417861e-08
-1.791996e+03    1.117237e-09    -2.492163e-08    -8.938898e-10    2.659378e-08
-1.791896e+03    1.225259e-09    -2.650188e-08    -1.010959e-09    2.916455e-08
-1.791796e+03    1.340026e-09    -2.813053e-08    -1.139166e-09    3.189577e-08
-1.791696e+03    1.461742e-09    -2.980758e-08    -1.279196e-09    3.479227e-08
-1.791596e+03    1.590611e-09    -3.153301e-08    -1.431753e-09    3.785890e-08
-1.791496e+03    1.726836e-09    -3.330678e-08    -1.597563e-09    4.110049e-08
-1.791396e+03    1.870622e-09    -3.512888e-08    -1.777372e-09    4.452187e-08
-1.791296e+03    2.022172e-09    -3.699930e-08    -1.971946e-09    4.812787e-08
-1.791196e+03    2.181689e-09    -3.891800e-08    -2.182072e-09    5.192333e-08
-1.791096e+03    2.349378e-09    -4.088497e-08    -2.408557e-09    5.591308e-08
-1.790996e+03    2.525441e-09    -4.290017e-08    -2.652227e-09    6.010194e-08
-1.790896e+03    2.710083e-09    -4.496360e-08    -2.913931e-09    6.449472e-08
-1.790796e+03    2.903507e-09    -4.707522e-08    -3.194536e-09    6.909626e-08
-1.790696e+03    3.105915e-09    -4.923500e-08    -3.494932e-09    7.391137e-08
-1.790596e+03    3.317513e-09    -5.144293e-08    -3.816026e-09    7.894487e-08
