1.3023311045805319e-18    -3.2558277614513298e-19
1.3023311045805319e-18    -3.2558277614513298e-19
1.3023311045805319e-18    -3.2558277614513298e-19
1.3023311045805319e-18    -3.2558277614513298e-19
1.3023311045805319e-18    -3.2558277614513298e-19
1.3023311045805319e-18    -3.2558277614513298e-19
1.3023311045805319e-18    -3.2558277614513298e-19
1.3023311045805319e-18    -3.2558277614513298e-19
1.3023311045805319e-18    -3.2558277614513298e-19
1.3023311045805319e-18    -3.2558277614513298e-19
1.3023311045805319e-18    -3.2558277614513298e-19
1.3023311045805319e-18    -3.2558277614513298e-19
1.3023311045805319e-18    -3.2558277614513298e-19
1.3023311045805319e-18    -3.2558277614513298e-19
1.3023311045805319e-18    -3.2558277614513298e-19
6.5116555229026596e-19    -3.2558277614513298e-19
6.5116555229026596e-19    -3.2558277614513298e-19
6.5116555229026596e-19    -3.2558277614513298e-19
6.5116555229026596e-19    -3.2558277614513298e-19
6.5116555229026596e-19    -3.2558277614513298e-19
6.5116555229026596e-19    -3.2558277614513298e-19
6.5116555229026596e-19    -3.2558277614513298e-19
1.4651224926530984e-18    -1.0744231612789389e-17
1.4651224926530984e-18    -9.4419005082088569e-18
1.4651224926530984e-18    -9.4419005082088569e-18
1.6279138807256649e-18    -9.4419005082088569e-18
9.7674832843539895e-19    -8.7907349559185901e-18
1.6279138807256649e-18    -8.4651521797734583e-18
8.1395694036283246e-19    -8.4651521797734583e-18
-4.8837416421769947e-19    -4.8837416421769943e-18
-3.2558277614513298e-19    -4.8837416421769943e-18
1.6279138807256649e-19    -4.8837416421769943e-18
-1.1395397165079654e-18    -2.2790794330159309e-18
-1.6279138807256649e-19    -1.9534966568707979e-18
0.0000000000000000e+00    -6.5116555229026596e-19
-6.5116555229026596e-19    9.7674832843539895e-19
-1.3023311045805319e-18    4.2325760898867292e-18
-1.6279138807256649e-18    -5.8604899706123937e-18
-1.4651224926530984e-18    -5.2093244183221277e-18
1.6279138807256649e-19    -2.9302449853061968e-18
6.5116555229026596e-19    -9.1163177320637235e-18
8.1395694036283246e-19    -6.1860727467575263e-18
4.8837416421769947e-19    6.5116555229026596e-19
-4.8837416421769947e-19    -2.9302449853061968e-18
-3.2558277614513298e-19    -1.2046562717369921e-17
0.0000000000000000e+00    -5.2093244183221277e-18
-1.6279138807256649e-18    -1.8232635464127447e-17
-1.3023311045805319e-18    -7.8139866274831916e-18
-2.6046622091610639e-18    -1.1069814388934522e-17
-4.7209502541044284e-18    -1.6279138807256650e-17
-4.2325760898867292e-18    -1.2697728269660186e-17
-5.2093244183221277e-18    -1.0744231612789389e-17
-6.5116555229026596e-18    -1.1069814388934522e-17
-6.0232813586849604e-18    -1.5953556031111517e-17
-5.2093244183221277e-18    -2.0186132120998244e-17
-4.8837416421769943e-18    -5.5349071944672611e-18
-5.6976985825398270e-18    -5.8604899706123937e-18
-2.7674535972336305e-18    -1.2046562717369921e-17
-1.1395397165079654e-18    -3.9069933137415958e-18
1.7907052687982312e-18    -7.4884038513380582e-18
3.7442019256690291e-18    -1.6279138807256649e-18
6.6744469109752263e-18    4.2325760898867292e-18
7.9767780155557583e-18    2.0186132120998244e-17
9.1163177320637235e-18    1.6279138807256650e-17
1.2046562717369921e-17    1.0093066060499122e-17
1.8558218240272580e-17    1.7907052687982314e-17
1.9372175180635414e-17    1.3674476598095586e-17
1.9697757956780544e-17    2.2139628777869044e-17
2.6046622091610639e-17    -3.2558277614513298e-19
2.5558247927392939e-17    1.6279138807256649e-18
2.3441959882449575e-17    1.3023311045805319e-18
2.9953615405352233e-17    1.8558218240272580e-17
4.5256005884173483e-17    9.4419005082088569e-18
5.1279287242858447e-17    -8.1395694036283249e-18
5.7628151377688538e-17    -1.3023311045805319e-18
6.3000267184083236e-17    -3.1907112062223033e-17
7.0488671035421285e-17    -3.1581529286077900e-17
7.0488671035421285e-17    -4.3953674779592955e-17
7.2442167692292085e-17    -4.1023429794286755e-17
8.8395723723403601e-17    -7.8465449050977049e-17
9.3116673977508032e-17    -2.6697787643900905e-17
1.1037256111320008e-16    -5.8604899706123932e-17
1.1737259080032044e-16    -3.2558277614513300e-17
1.2827961380118239e-16    -3.5162939823674361e-17
1.3707034875710099e-16    -4.4279257555738089e-17
1.4748899759374524e-16    -5.5023489168527471e-17
1.5090761674326913e-16    -4.2325760898867288e-17
1.6409371917714702e-16    -4.6558336988754016e-17
1.8688451350730634e-16    -1.9860549344853111e-17
2.1097763894204618e-16    -1.6604721583401783e-17
2.2514048970435944e-16    -3.4511774271384094e-17
2.3962892324281786e-16    -1.4651224926530983e-17
2.6095459508032408e-16    -3.4186191495238960e-17
2.7772210805179841e-16    -4.9488581974060210e-17
3.0328035597919135e-16    -4.3302509227302689e-17
3.1793158090572235e-16    5.5349071944672611e-18
3.4528053410191353e-16    5.8604899706123937e-18
3.7930393420907992e-16    1.0093066060499122e-17
4.0616451324105337e-16    -2.3441959882449575e-17
4.3058322145193838e-16    -9.1163177320637235e-18
4.5695542631969415e-16    -2.5721039315465505e-17
4.9325790585987647e-16    -1.2372145493515053e-17
5.3265342177343757e-16    -2.6046622091610639e-17
5.6928148408976504e-16    -4.2000178122722155e-17
6.1046770527212433e-16    -8.4000356245444310e-17
6.4465389676736330e-16    -9.6698084515104493e-17
6.8470057823321462e-16    -1.1688421663610274e-16
7.2718913052015452e-16    -6.5767720781316866e-17
7.7504979861348908e-16    -1.6376813640100189e-16
8.2535233752791213e-16    -2.0804739395673998e-16
8.7516650227811751e-16    -1.9762874512009571e-16
9.2986440867049986e-16    -1.8916359294032226e-16
9.8505068922709990e-16    -1.8167518908898421e-16
1.0517951583368522e-15    -1.8981475849261254e-16
