-7.270543e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.270043e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.269543e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.269043e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.268543e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.268043e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.267543e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.267043e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.266543e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.266043e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.265543e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.265043e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.264543e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.264043e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.263543e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.263043e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.262543e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.262043e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.261543e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.261043e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.260543e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.260043e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.259543e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.259043e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.258543e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.258043e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.257543e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.257043e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.256543e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.256043e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.255543e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.255043e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.254543e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.254043e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.253543e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.253043e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.252543e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.252043e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.251543e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.251043e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.250543e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.250043e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.249543e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.249043e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.248543e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.248043e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.247543e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.247043e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.246543e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.246043e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.245543e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.245043e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.244543e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.244043e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.243543e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.243043e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.242543e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.242043e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.241543e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.241043e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.240543e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.240043e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.239543e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.239043e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.238543e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.238043e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.237543e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.237043e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.236543e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.236043e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.235543e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.235043e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
-7.234543e+03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
