
-9.594999e-01 -1.107935e+00 1.180530e+00 
-9.401160e-01 -1.107935e+00 1.341746e+00 
-9.207322e-01 -1.107935e+00 1.521231e+00 
-9.013484e-01 -1.107935e+00 1.719491e+00 
-8.819645e-01 -1.107935e+00 1.936399e+00 
-8.625807e-01 -1.107935e+00 2.170959e+00 
-8.431968e-01 -1.107935e+00 2.421067e+00 
-8.238130e-01 -1.107935e+00 2.683291e+00 
-8.044292e-01 -1.107935e+00 2.952719e+00 
-7.850453e-01 -1.107935e+00 3.222930e+00 
-7.656615e-01 -1.107935e+00 3.486146e+00 
-7.462777e-01 -1.107935e+00 3.733596e+00 
-7.268938e-01 -1.107935e+00 3.956111e+00 
-7.075100e-01 -1.107935e+00 4.144889e+00 
-6.881262e-01 -1.107935e+00 4.292329e+00 
-6.687423e-01 -1.107935e+00 4.392812e+00 
-6.493585e-01 -1.107935e+00 4.443254e+00 
-6.299747e-01 -1.107935e+00 4.443355e+00 
-6.105908e-01 -1.107935e+00 4.395494e+00 
-5.912070e-01 -1.107935e+00 4.304305e+00 
-5.718232e-01 -1.107935e+00 4.176050e+00 
-5.524393e-01 -1.107935e+00 4.017901e+00 
-5.330555e-01 -1.107935e+00 3.837270e+00 
-5.136716e-01 -1.107935e+00 3.641243e+00 
-4.942878e-01 -1.107935e+00 3.436198e+00 
-4.749040e-01 -1.107935e+00 3.227567e+00 
-4.555201e-01 -1.107935e+00 3.019758e+00 
-4.361363e-01 -1.107935e+00 2.816167e+00 
-4.167525e-01 -1.107935e+00 2.619277e+00 
-3.973686e-01 -1.107935e+00 2.430776e+00 
-3.779848e-01 -1.107935e+00 2.251702e+00 
-3.586010e-01 -1.107935e+00 2.082571e+00 
-3.392171e-01 -1.107935e+00 1.923507e+00 
-3.198333e-01 -1.107935e+00 1.774339e+00 
-3.004495e-01 -1.107935e+00 1.634686e+00 
-2.810656e-01 -1.107935e+00 1.504028e+00 
-2.616818e-01 -1.107935e+00 1.381757e+00 
-2.422979e-01 -1.107935e+00 1.267211e+00 
-2.229141e-01 -1.107935e+00 1.159707e+00 
-2.035303e-01 -1.107935e+00 1.058556e+00 
-1.841464e-01 -1.107935e+00 9.630802e-01 
-1.647626e-01 -1.107935e+00 8.726154e-01 
-1.453788e-01 -1.107935e+00 7.865191e-01 
-1.259949e-01 -1.107935e+00 7.041696e-01 
-1.066111e-01 -1.107935e+00 6.249653e-01 
-8.722726e-02 -1.107935e+00 5.483223e-01 
-6.784342e-02 -1.107935e+00 4.736702e-01 
-4.845959e-02 -1.107935e+00 4.004478e-01 
-2.907575e-02 -1.107935e+00 3.280976e-01 
-9.691918e-03 -1.107935e+00 2.560592e-01 
9.691918e-03 -1.107935e+00 1.837631e-01 
2.907575e-02 -1.107935e+00 1.106231e-01 
