0.117376020115291245291	9.305504959130884e-13	1.3960870084421438e-7	1.388887626963016e-7
0.234752040230582490582	2.463618417537839e-13	2.745859255075073e-8	2.7623335059712e-8
0.352128060345873735873	9.17897378400737e-13	1.3498120782158398e-6	1.3475867987511306e-6
0.469504080461164981164	1.8289941554122475e-10	0.000015526650479164947	0.000015633413213323893
0.586880100576456226455	3.1428929580261975e-8	0.001527778885845066	0.0015416690961072258
0.704256120691747471746	2.1943411910638543e-6	0.10119076077462133	0.1021353924973287
0.821632140807038717037	0.000023726207370576195	0.8357742363666583	0.8447040847036552
0.939008160922329962328	0.0000830664659666661	2.175088099003012	2.2020543856295323
1.056384181037621207619	0.0001116490534258054	2.2070666637225465	2.2385736566251624
1.17376020115291245291	0.000056122439606195436	0.8736589408096876	0.8877196155294632
1.291136221268203698201	8.061927758081317e-6	0.1090820859630571	0.11096568716977612
1.408512241383494943492	7.46246560487911e-8	0.0016524301807302737	0.0016747139957124977
1.525888261498786188783	1.5724159731494503e-8	0.000025743527827591568	0.000027031722556114007
1.643264281614077434074	2.0785186123445748e-8	3.6010774787768024e-6	3.074691522922051e-6
1.760640301729368679365	1.8278762695948385e-7	3.2968610949577887e-6	1.9270696982056093e-6
1.878016321844659924656	5.522037752862776e-7	7.308132078739319e-6	3.842586184058833e-6
1.995392341959951169947	8.479807253001173e-7	0.000011389235309448112	6.021799074167607e-6
2.112768362075242415238	6.768303467045532e-7	7.446740414797396e-6	3.633501767343395e-6
2.230144382190533660529	2.423397355268058e-7	5.7513927518226005e-6	3.6325539700081716e-6
2.34752040230582490582	4.9040339343963e-8	1.1164552338731715e-6	6.975154746150643e-7
2.464896422421116151111	6.741653105928478e-8	5.498003483485653e-6	6.783050606803704e-6
2.582272442536407396402	5.778122272189455e-7	0.00008521302437720197	0.00009982467019905481
2.699648462651698641693	3.0629600549865773e-6	0.0004164616613760192	0.0004909558574283617
2.817024482766989886984	8.700778959490662e-6	0.0010467973316772574	0.0012463692904980412
2.934400502882281132275	0.000014606375308785205	0.001537253005768183	0.0018515505101655164
3.051776522997572377566	0.000015123550580778086	0.0013873101147487247	0.0016921304240992915
3.169152543112863622857	9.597003963260741e-6	0.0007626511510361969	0.0009433523923869328
3.286528563228154868148	3.6013717241927287e-6	0.0002459590176391679	0.0003090848236085569
3.403904583343446113439	7.044447610093784e-7	0.000041915227657128874	0.000053487412386803686
3.52128060345873735873	2.8315236716848412e-8	2.052334973786647e-6	2.56278019489111e-6
3.638656623574028604021	3.3750320035284736e-8	3.7741895908149376e-7	6.368937883018751e-7
3.756032643689319849312	1.4979668125622483e-7	1.8511978822212095e-6	3.054180908468253e-6
3.873408663804611094603	2.7850295133218877e-7	2.9810004827170885e-6	5.081816779994218e-6
3.990784683919902339894	3.372219926536143e-7	3.129455404402392e-6	5.5212319706282176e-6
4.108160704035193585185	2.7422449480196203e-7	2.1757728990851167e-6	3.994821084002469e-6
4.225536724150484830476	1.5349716847459085e-7	1.0882913970150046e-6	2.0591632061471625e-6
4.342912744265776075767	6.391363960421203e-8	4.936846820142483e-7	9.128007280829869e-7
4.460288764381067321058	3.148386117622034e-8	4.467441719900366e-7	7.153925558438358e-7
4.577664784496358566349	3.7628589945864775e-8	9.654367031761718e-7	1.3842611717059735e-6
4.69504080461164981164	7.626029922459908e-8	2.1755883545913945e-6	3.0664888558710104e-6
4.812416824726941056931	1.422719240900625e-7	3.7401631158651784e-6	5.341245201459447e-6
4.929792844842232302222	1.9582019020108273e-7	4.6348131451906085e-6	6.735223836839433e-6
5.047168864957523547513	1.893236707736594e-7	4.081897447298801e-6	6.027648888882313e-6
5.164544885072814792804	1.2906867543358448e-7	2.5912254799102666e-6	3.875250962783228e-6
5.2819209051881060380949	5.973825699358166e-8	1.1504642365062607e-6	1.7341639483551033e-6
5.3992969253033972833859	1.638070724505762e-8	3.1325171023442615e-7	4.72684056744544e-7
5.5166729454186885286769	1.6505358028223862e-9	3.1080886980102044e-8	4.5574668123782354e-8
5.6340489655339797739679	1.1187684431988796e-9	5.9155347690544756e-9	1.1230856026237934e-8
5.7514249856492710192589	8.233658386691792e-9	5.161982791549767e-8	1.0087399117498158e-7
5.8688010057645622645499	2.019694893031371e-8	8.798583917991277e-8	1.9246566577585383e-7
5.9861770258798535098409	2.9057856843185993e-8	9.338820047141666e-8	2.264513461085475e-7
6.1035530459951447551319	2.5135873626942884e-8	7.083109021643924e-8	1.7964204524838624e-7
6.2209290661104360004229	1.1612820966517554e-8	3.9675103086279344e-8	9.380493605537167e-8
6.3383050862257272457139	4.366775198148317e-9	2.1226550466062278e-8	4.3774330899405085e-8
6.4556811063410184910049	7.98748681741622e-9	1.3614763525615539e-8	3.3168145180427745e-8
6.5730571264563097362959	1.639108725400624e-8	1.0605016062074495e-8	3.678439797902551e-8
6.6904331465716009815869	2.5024341973974254e-8	9.69463337651294e-9	4.4437118242873927e-8
6.8078091666868922268779	3.640894347150132e-8	6.540541576324639e-9	5.4279843598361954e-8
6.9251851868021834721689	5.323845733916223e-8	1.6433632157035938e-9	6.561607504899084e-8
7.0425612069174747174599	7.567651806733959e-8	3.446805521097087e-10	7.479326306628642e-8
7.1599372270327659627509	8.866539257493919e-8	4.061784907571972e-9	6.230473162233512e-8
7.2773132471480572080419	8.868020426224733e-8	5.968083559855847e-9	4.8851556593104954e-8
7.3946892672633484533329	9.61042823003896e-8	2.9758705894802087e-9	6.738347553327023e-8
7.5120652873786396986239	1.2546774423439442e-7	1.2601706622504719e-9	1.0207558184727701e-7
