2.4345432762770374e-04 0.0000000000000000e+00
2.4345432762655841e-04 0.0000000000000000e+00
2.4345432760939205e-04 0.0000000000000000e+00
2.4345432753500838e-04 0.0000000000000000e+00
2.4345432733473597e-04 0.0000000000000000e+00
2.4345432691245958e-04 0.0000000000000000e+00
2.4345432614458621e-04 0.0000000000000000e+00
2.4345432488007051e-04 0.0000000000000000e+00
2.4345432294041488e-04 0.0000000000000000e+00
2.4345432011966086e-04 0.0000000000000000e+00
2.4345431618441382e-04 0.0000000000000000e+00
2.4345431087382673e-04 0.0000000000000000e+00
2.4345430389962646e-04 0.0000000000000000e+00
2.4345429494609944e-04 0.0000000000000000e+00
2.4345428367011357e-04 0.0000000000000000e+00
2.4345426970111237e-04 0.0000000000000000e+00
2.4345425264114034e-04 0.0000000000000000e+00
2.4345423206483267e-04 0.0000000000000000e+00
2.4345420751944091e-04 0.0000000000000000e+00
2.4345417852483271e-04 0.0000000000000000e+00
2.4345414457349366e-04 0.0000000000000000e+00
2.4345410513054315e-04 0.0000000000000000e+00
2.4345405963378884e-04 0.0000000000000000e+00
2.4345400749364776e-04 0.0000000000000000e+00
2.4345394809324018e-04 0.0000000000000000e+00
2.4345388078838052e-04 0.0000000000000000e+00
2.4345380490756270e-04 0.0000000000000000e+00
2.4345371975198997e-04 0.0000000000000000e+00
2.4345362459562124e-04 0.0000000000000000e+00
2.4345351868515608e-04 0.0000000000000000e+00
2.4345340124002268e-04 0.0000000000000000e+00
2.4345327145246164e-04 0.0000000000000000e+00
2.4345312848749311e-04 0.0000000000000000e+00
2.4345297148294534e-04 0.0000000000000000e+00
2.4345279954946834e-04 0.0000000000000000e+00
2.4345261177058131e-04 0.0000000000000000e+00
2.4345240720265724e-04 0.0000000000000000e+00
2.4345218487496699e-04 0.0000000000000000e+00
2.4345194378966502e-04 0.0000000000000000e+00
2.4345168292186191e-04 0.0000000000000000e+00
2.4345140121959064e-04 0.0000000000000000e+00
2.4345109760388707e-04 0.0000000000000000e+00
2.4345077096875076e-04 0.0000000000000000e+00
2.4345042018122814e-04 0.0000000000000000e+00
2.4345004408140553e-04 0.0000000000000000e+00
2.4344964148239912e-04 0.0000000000000000e+00
2.4344921117043698e-04 0.0000000000000000e+00
2.4344875190490556e-04 0.0000000000000000e+00
2.4344826241825667e-04 0.0000000000000000e+00
2.4344774141616822e-04 0.0000000000000000e+00
2.4344718757751452e-04 0.0000000000000000e+00
2.4344659955436395e-04 0.0000000000000000e+00
2.4344597597204039e-04 0.0000000000000000e+00
2.4344531542917766e-04 0.0000000000000000e+00
2.4344461649772019e-04 0.0000000000000000e+00
2.4344387772290871e-04 0.0000000000000000e+00
2.4344309762341050e-04 0.0000000000000000e+00
