-5.6976985825398272e-19    1.0174461754535405e-17
-1.2331447646496912e-17    -3.7319925715635868e-17
0.0000000000000000e+00    -1.6564023736383639e-17
-3.7848997726871708e-18    1.8151239770091165e-17
-2.5639643621429222e-18    2.4378010363866831e-17
-1.5872160337075232e-18    2.4011729740703557e-17
6.6337490639570847e-18    7.2035189222110673e-18
-9.7674832843539895e-19    2.5110571610193382e-17
1.1598886400170363e-17    3.3209443166803567e-17
-2.4418708210884972e-18    7.5413110524616423e-17
1.2209354105442486e-18    2.5843132856519931e-17
5.3314179593765527e-18    -3.6628062316327458e-18
6.7558426050115097e-18    1.5546577560930101e-17
-1.1720979941224787e-17    -7.0936347352620844e-17
3.6628062316327458e-18    2.9628032629207099e-17
-1.5465181866893816e-18    7.5779391147779707e-17
-2.5232665151247805e-18    4.0616451324105340e-17
-6.8372382990477930e-18    -3.7848997726871708e-18
1.9941945038889396e-18    -1.2087260564388062e-17
3.2558277614513298e-18    -3.4796659200511089e-17
-5.4128136534128361e-18    9.5232962022451402e-18
-6.6744469109752263e-18    4.1064127641304899e-17
-9.3605048141725728e-19    4.4523444637846934e-17
-4.4767631719955784e-18    -2.8895471382880551e-17
-8.3023607917008916e-18    5.5349071944672611e-18
-1.3430289515986736e-18    1.8029146229036739e-17
6.4302598288663763e-18    1.5058203396712401e-18
-1.3755872292131868e-17    -1.0947720847880096e-17
-8.2616629446827492e-18    1.2290749799478771e-17
-1.3023311045805319e-18    -4.4360653249774367e-18
-1.3226800280896027e-17    2.0715204132234085e-17
-6.1453748997393854e-18    3.1662924980114181e-17
-2.9709428323243385e-18    2.6046622091610639e-17
-7.0000296871203597e-18    -2.3441959882449575e-17
-2.9709428323243385e-18    -5.6976985825398270e-18
-1.4325642150385850e-17    -2.5191967304229664e-17
3.1337342203969048e-18    4.2488552286939852e-17
-1.9982642885907537e-17    -2.2546607248050460e-17
-1.2087260564388062e-17    1.0174461754535406e-18
-1.7540772064819039e-17    3.1785018521168607e-17
-2.2383815859977893e-17    -9.0918990238528380e-17
-2.3034981412268160e-17    9.1163177320637235e-18
-2.4988478069138957e-17    -2.1162880449433646e-18
-2.1610556766633200e-17    5.0221143220386765e-17
-3.3453630248912412e-17    -5.6976985825398270e-18
-4.3953674779592955e-17    -1.1436095012097796e-17
-4.3017624298175693e-17    -6.4872368146917748e-17
-5.4697906392382344e-17    8.1802672506464658e-18
-5.4860697780454908e-17    -2.7674535972336305e-18
-7.0488671035421285e-17    5.3110690358674815e-17
-7.9727082308539439e-17    3.9232724525488525e-17
-8.6889903383732360e-17    1.8314031158163729e-17
-8.7663162477077059e-17    -1.6930304359546917e-17
