 -4.7259341577116029e+03       5.3574044352738668e-09       -5.0758391738909998e-15       -1.4257585730083008e-08       -5.8893553230075876e-16       2.1642100308168825e-14       9.4755063574055634e-15       -1.4257585730083008e-08       5.3161391347549356e-17       0.0000000000000000e+00       -6.0208780715644249e-16
 -4.7246841577116029e+03       5.4532941782706423e-09       -4.3664446342229633e-15       -1.4899669660557150e-08       -6.1929076068965239e-16       2.2109870832259452e-14       9.5811642686131593e-15       -1.4899669660557150e-08       3.0674413630510371e-17       0.0000000000000000e+00       -6.4453742201095711e-16
 -4.7234341577116029e+03       5.7232080373646585e-09       -3.6591895275644561e-15       -1.5552584323024154e-08       -6.2648626074871364e-16       2.2583512305678586e-14       9.5967585080392622e-15       -1.5552584323024154e-08       -4.0599647167180307e-18       0.0000000000000000e+00       -6.8839997951711665e-16
 -4.7221841577116029e+03       6.1244374584221251e-09       -2.9811160656836230e-15       -1.6216238965603710e-08       -6.6463795794569701e-16       2.3079157581064033e-14       9.5309000970905992e-15       -1.6216238965603710e-08       3.2096024173177107e-18       0.0000000000000000e+00       -7.3364428305193614e-16
 -4.7209341577116029e+03       6.6135544409826774e-09       -2.3552469711249451e-15       -1.6890537654113001e-08       -7.6196511375693461e-16       2.3611074192596508e-14       9.3969991386148395e-15       -1.6890537654113001e-08       -6.6459462681347262e-17       0.0000000000000000e+00       -7.8023518084358223e-16
 -4.7196841577116029e+03       7.1485882032217248e-09       -1.7995773489615475e-15       -1.7575379610949432e-08       -8.5651779937447182e-16       2.4191140182198561e-14       9.2121835877413515e-15       -1.7575379610949432e-08       -2.0337364740722622e-17       0.0000000000000000e+00       -8.2813343549281973e-16
 -4.7184341577116029e+03       7.6908675770318132e-09       -1.3263894496801592e-15       -1.8270658872936752e-08       -9.0726684854538647e-16       2.4828487731344180e-14       8.9955831981797740e-15       -1.8270658872936752e-08       2.2617290085843963e-17       0.0000000000000000e+00       -8.7729570287899329e-16
 -4.7171841577116029e+03       8.2064776797095665e-09       -9.4191987802078620e-16       -1.8976264337717924e-08       -9.4250358979588557e-16       2.5529317026772601e-14       8.7663001027458407e-15       -1.8976264337717924e-08       1.6230804716217798e-17       0.0000000000000000e+00       -9.2767445216066826e-16
 -4.7159341577116029e+03       8.6673045453489448e-09       -6.4640724529121588e-16       -1.9692079863756257e-08       -1.0023577935707832e-15       2.6296872511649548e-14       8.5414772789371659e-15       -1.9692079863756257e-08       4.7576778717328132e-17       0.0000000000000000e+00       -9.7921792358864574e-16
 -4.7146841577116029e+03       9.0516618113410221e-09       -4.3454497201221200e-16       -2.0417984057393983e-08       -1.0652677854771369e-15       2.7131564794360515e-14       8.3348448308538310e-15       -2.0417984057393983e-08       3.1160988275962652e-17       0.0000000000000000e+00       -1.0318700426347463e-15
 -4.7134341577116029e+03       9.3445103140526783e-09       -2.9634710150492233e-16       -2.1153850503441778e-08       -1.0865664798659479e-15       2.8031214344800860e-14       8.1559801369532689e-15       -2.1153850503441778e-08       2.2856834694502546e-17       0.0000000000000000e+00       -1.0855704827978284e-15
 -4.7121841577116029e+03       9.5372962007305706e-09       -2.1839967875501389e-16       -2.1899547422653961e-08       -1.0291176589927113e-15       2.8991387955454818e-14       8.0103124967394447e-15       -2.1899547422653961e-08       1.3306305589297760e-17       0.0000000000000000e+00       -1.1402544812853403e-15
 -4.7109341577116029e+03       9.6274472633102528e-09       -1.8542862322129550e-16       -2.2654937830949552e-08       -1.2193422467082801e-15       3.0005795959451050e-14       7.8997042125230874e-15       -2.2654937830949552e-08       -6.9163817022010385e-18       0.0000000000000000e+00       -1.1958529406709899e-15
 -4.7096841577116029e+03       9.6175810859120497e-09       -1.8206135386371193e-16       -2.3419879531551359e-08       -1.2593847642420351e-15       3.1066717473158788e-14       7.8233118797632472e-15       -2.3419879531551359e-08       1.4556510065013891e-17       0.0000000000000000e+00       -1.2522922940238829e-15
 -4.7084341577116029e+03       9.5144916126196473e-09       -1.9461627120637917e-16       -2.4194225210909017e-08       -1.2061724758229010e-15       3.2165422449395138e-14       7.7784171302414092e-15       -2.4194225210909017e-08       -4.0836901390080908e-17       0.0000000000000000e+00       -1.3094945477503601e-15
 -4.7071841577116029e+03       9.3279913711698371e-09       -2.1272376046811026e-16       -2.4977822034530324e-08       -1.3375231882231877e-15       3.3292562932614374e-14       7.7610117181858116e-15       -2.4977822034530324e-08       1.4504513099828733e-17       0.0000000000000000e+00       -1.3673772883597160e-15
 -4.7059341577116029e+03       9.0696930097251733e-09       -2.3057795028533505e-16       -2.5770512158202629e-08       -1.3771473537153814e-15       3.4438511287908090e-14       7.7660889183952756e-15       -2.5770512158202629e-08       7.3352693699957765e-17       0.0000000000000000e+00       -1.4258535732023438e-15
 -4.7046841577116029e+03       8.7518145297861832e-09       -2.4764641451306037e-16       -2.6572132243383255e-08       -1.4269961946989758e-15       3.5593629871641835e-14       7.7877652895827344e-15       -2.6572132243383255e-08       7.6793367877278234e-17       0.0000000000000000e+00       -1.4848320642578680e-15
 -4.7034341577116029e+03       8.3860869853543117e-09       -2.6871860113075037e-16       -2.7382513751156264e-08       -1.4723402690776200e-15       3.6748464050266009e-14       7.8194666488786293e-15       -2.7382513751156264e-08       4.3251665726639066e-17       0.0000000000000000e+00       -1.5442169207166662e-15
 -4.7021841577116029e+03       7.9828318920464537e-09       -3.0325168227035829e-16       -2.8201482736538036e-08       -1.5796808947548651e-15       3.7893858026258052e-14       7.8544107844086427e-15       -2.8201482736538036e-08       7.6790212313197627e-18       0.0000000000000000e+00       -1.6039078745903341e-15
 -4.7009341577116029e+03       7.5502595308701370e-09       -3.6406146340031983e-16       -2.9028860086689888e-08       -1.6093350643592950e-15       3.9020999978527696e-14       7.8865062290489883e-15       -2.9028860086689888e-08       -4.6888405550693077e-18       0.0000000000000000e+00       -1.6638002199352912e-15
 -4.6996841577116029e+03       7.0940206905974252e-09       -4.6549649688862670e-16       -2.9864461296534337e-08       -1.6874597014826900e-15       4.0121409025750858e-14       7.9115922387361707e-15       -2.9864461296534337e-08       5.5715415466248752e-17       0.0000000000000000e+00       -1.7237848728657316e-15
 -4.6984341577116029e+03       6.6170251822236227e-09       -6.2130739156378827e-16       -3.0708096510252459e-08       -1.7449963628574923e-15       4.1186881053214240e-14       7.9287447330020901e-15       -3.0708096510252459e-08       -3.9016608312777970e-17       0.0000000000000000e+00       -1.7837483617400695e-15
 -4.6971841577116029e+03       6.1195222969512491e-09       -8.4247380530516479e-16       -3.1559570594939890e-08       -1.9013999474618677e-15       4.2209413230614097e-14       7.9412419208381451e-15       -3.1559570594939890e-08       2.4413955883524089e-17       0.0000000000000000e+00       -1.8435729150588159e-15
 -4.6959341577116029e+03       5.5994222322209033e-09       -1.1352692004493456e-15       -3.2418683067659776e-08       -1.8474079540230393e-15       4.3181127961380075e-14       7.9567784629397132e-15       -3.2418683067659776e-08       -4.8439787580149722e-17       0.0000000000000000e+00       -1.9031364326159261e-15
 -4.6946841577116029e+03       5.0528237001752389e-09       -1.4998216224238036e-15       -3.3285228170282550e-08       -1.9645681770247711e-15       4.4094216050092986e-14       7.9866613826205068e-15       -3.3285228170282550e-08       -2.4925230320139521e-17       0.0000000000000000e+00       -1.9623126988170948e-15
 -4.6934341577116029e+03       4.4747013755675450e-09       -1.9293750306434572e-15       -3.4158994854392591e-08       -2.0178271676327736e-15       4.4940916177205411e-14       8.0439788020942770e-15       -3.4158994854392591e-08       3.4474820396253446e-17       0.0000000000000000e+00       -2.0209712337620654e-15
 -4.6921841577116029e+03       3.8596974076684298e-09       -2.4103645073493618e-15       -3.5039766731268319e-08       -2.1178786546313028e-15       4.5713543555514020e-14       8.1410300645200054e-15       -3.5039766731268319e-08       3.9094907912914544e-17       0.0000000000000000e+00       -2.0789775951299756e-15
 -4.6909341577116029e+03       3.2029540753132364e-09       -2.9233122100942383e-15       -3.5927322105399259e-08       -2.0662323052441860e-15       4.6404575230457162e-14       8.2865545727060884e-15       -3.5927322105399259e-08       -1.4884044016710094e-17       0.0000000000000000e+00       -2.1361931865390900e-15
 -4.6896841577116029e+03       2.5009204273113439e-09       -3.4444359770881408e-15       -3.6821434050907668e-08       -2.1492050555041509e-15       4.7006793285791422e-14       8.4834058231339766e-15       -3.6821434050907668e-08       -2.2273904007325687e-17       0.0000000000000000e+00       -2.1924756975032103e-15
 -4.6884341577116029e+03       1.7520654327055254e-09       -3.9477543976599083e-15       -3.7721870345479213e-08       -2.1697925840263737e-15       4.7513480719589996e-14       8.7272477080441862e-15       -3.7721870345479213e-08       1.9607705836177818e-17       0.0000000000000000e+00       -2.2476788755893632e-15
 -4.6871841577116029e+03       9.5743486595513215e-10       -4.4073988177285863e-15       -3.8628393513265123e-08       -2.3037595984442037e-15       4.7918658518522490e-14       9.0066083922983219e-15       -3.8628393513265123e-08       6.3033971092305618e-17       0.0000000000000000e+00       -2.3016528081242707e-15
 -4.6859341577116029e+03       1.2099962276912393e-10       -4.7998052921965590e-15       -3.9540760978649022e-08       -2.2935486758336152e-15       4.8217347063140641e-14       9.3042781378935727e-15       -3.9540760978649022e-08       -3.2917271828040737e-18       0.0000000000000000e+00       -2.3542440016106179e-15
 -4.6846841577116029e+03       -7.5024061928593278e-10       -5.1054790096906258e-15       -4.0458724731519514e-08       -2.4144894572818875e-15       4.8405830995529467e-14       9.5996799969089564e-15       -4.0458724731519514e-08       1.0243046470399167e-17       0.0000000000000000e+00       -2.4052954748741947e-15
 -4.6834341577116029e+03       -1.6464135779092561e-09       -5.3100956715292740e-15       -4.1382031721368654e-08       -2.4087407512432685e-15       4.8481904526219029e-14       9.8715835859105091e-15       -4.1382031721368654e-08       -4.0516587431642289e-17       0.0000000000000000e+00       -2.4546470111517877e-15
 -4.6821841577116029e+03       -2.5551820756529285e-09       -5.4048178456688181e-15       -4.2310423766205244e-08       -2.4739137141207665e-15       4.8445074134729145e-14       1.0100452322159234e-14       -4.2310423766205244e-08       2.2586774193889963e-17       0.0000000000000000e+00       -2.5021350461137933e-15
 -4.6809341577116029e+03       -3.4623717461980108e-09       -5.3858490128788997e-15       -4.3243637497136117e-08       -2.5321525934192981e-15       4.8296697791563342e-14       1.0269838917405243e-14       -4.3243637497136117e-08       -2.8856796502259894e-17       0.0000000000000000e+00       -2.5475931405573542e-15
 -4.6796841577116029e+03       -4.3527672796860717e-09       -5.2533865496399755e-15       -4.4181404353687878e-08       -2.5813153322987635e-15       4.8040044019209976e-14       1.0366541951250913e-14       -4.4181404353687878e-08       3.4281855869480719e-17       0.0000000000000000e+00       -2.5908518159327144e-15
 -4.6784341577116029e+03       -5.2110117673838498e-09       -5.0102483741287173e-15       -4.5123450886511734e-08       -2.6305342389748538e-15       4.7680259908218529e-14       1.0379618561557445e-14       -4.5123450886511734e-08       -9.4531215267449043e-18       0.0000000000000000e+00       -2.6317390812009613e-15
 -4.6771841577116029e+03       -6.0225373136444544e-09       -4.6605055354414865e-15       -4.6069498408374073e-08       -2.6688828561460019e-15       4.7224244030151046e-14       1.0298704920944573e-14       -4.6069498408374073e-08       -1.0395243490376400e-16       0.0000000000000000e+00       -2.6700802234365776e-15
 -4.6759341577116029e+03       -6.7744566093929791e-09       -4.2084417237470569e-15       -4.7019263398866114e-08       -2.6887956838503849e-15       4.6680427368786517e-14       1.0112320577389408e-14       -4.7019263398866114e-08       -5.2454257066755087e-18       0.0000000000000000e+00       -2.7056982780704116e-15
 -4.6746841577116029e+03       -7.4563535871609601e-09       -3.6580831111803670e-15       -4.7972457244115952e-08       -2.6668796079634106e-15       4.6058472252850518e-14       9.8068558861683378e-15       -4.7972457244115952e-08       -7.6494041428343324e-18       0.0000000000000000e+00       -2.7384141349996051e-15
 -4.6734341577116029e+03       -8.0609245281966309e-09       -3.0134026622602690e-15       -4.8928786541611235e-08       -2.7116097316016649e-15       4.5368905234358529e-14       9.3667591035432494e-15       -4.8928786541611235e-08       1.6408065041461782e-17       0.0000000000000000e+00       -2.7680466397428703e-15
 -4.6721841577116029e+03       -8.5844364658023793e-09       -2.2791448368918704e-15       -4.9887952812043109e-08       -2.7760764562046444e-15       4.4622704483074420e-14       8.7760986950941862e-15       -4.9887952812043109e-08       -8.7174097656694683e-18       0.0000000000000000e+00       -2.7944129985382729e-15
 -4.6709341577116029e+03       -9.0269849192542588e-09       -1.4620612354564879e-15       -5.0849652964774812e-08       -2.7534923492162427e-15       4.3830865304314387e-14       8.0212808730887721e-15       -5.0849652964774812e-08       -9.7380489629926823e-18       0.0000000000000000e+00       -2.8173288498735963e-15
 -4.6696841577116029e+03       -9.3925460367676366e-09       -5.7223855323551011e-16       -5.1813578882781928e-08       -2.7936496248525828e-15       4.3003968750284091e-14       7.0943566583881325e-15       -5.1813578882781928e-08       3.7132293303136070e-17       0.0000000000000000e+00       -2.8366085311091613e-15
 -4.6684341577116029e+03       -9.6888282407118459e-09       3.7583790664618379e-16       -5.2779417927557256e-08       -2.8323809766371431e-15       4.2151778037562708e-14       5.9961618877802429e-15       -5.2779417927557256e-08       1.0199956979724234e-16       0.0000000000000000e+00       -2.8520653232136859e-15
 -4.6671841577116029e+03       -9.9269355964914203e-09       1.3628032922989805e-15       -5.3746852590126674e-08       -2.8287141888811375e-15       4.1282885748913065e-14       4.7385403896853335e-15       -5.3746852590126674e-08       -3.2624104338537562e-17       0.0000000000000000e+00       -2.8635117236459230e-15
 -4.6659341577116029e+03       -1.0120860300480144e-08       2.3647160921881450e-15       -5.4715560860172133e-08       -2.8602191845448465e-15       4.0404431775453830e-14       3.3451052859283375e-15       -5.4715560860172133e-08       5.0437393081135895e-17       0.0000000000000000e+00       -2.8707596540853672e-15
 -4.6646841577116029e+03       -1.0286826188046567e-08       3.3541869026502653e-15       -5.5685216071032839e-08       -2.8589098293752929e-15       3.9521907849612361e-14       1.8503289725728486e-15       -5.5685216071032839e-08       2.3492576959882224e-17       0.0000000000000000e+00       -2.8736206736703685e-15
 -4.6634341577116029e+03       -1.0442510138877198e-08       4.3022039618657748e-15       -5.6655487085487965e-08       -2.8453436359916032e-15       3.8639059539279905e-14       2.9713119168995980e-16       -5.6655487085487965e-08       7.6124364680086546e-18       0.0000000000000000e+00       -2.8719063829304897e-15
 -4.6621841577116029e+03       -1.0606174275089041e-08       5.1803827503642600e-15       -5.7626038228943220e-08       -2.8071998555238419e-15       3.7757890941693961e-14       -1.2665511568525470e-15       -5.7626038228943220e-08       -2.7799998144474415e-17       0.0000000000000000e+00       -2.8654286338739720e-15
 -4.6609341577116029e+03       -1.0795748688314863e-08       5.9632847363598693e-15       -5.8596529558971684e-08       -2.8218436032672716e-15       3.6878771286597922e-14       -2.7915517026356252e-15       -5.8596529558971684e-08       -1.1686042209580974e-17       0.0000000000000000e+00       -2.8539997074555586e-15
 -4.6596841577116029e+03       -1.1027911111567141e-08       6.6304451177799841e-15       -5.9566616660591576e-08       -2.8511357076931613e-15       3.6000636537133690e-14       -4.2309575513136696e-15       -5.9566616660591576e-08       7.4303645893353203e-17       0.0000000000000000e+00       -2.8374328062393012e-15
 -4.6584341577116029e+03       -1.1317214983518503e-08       7.1678199663984372e-15       -6.0535951016548034e-08       -2.8231234052800210e-15       3.5121273224291619e-14       -5.5427833925962823e-15       -6.0535951016548034e-08       3.4005227355018896e-17       0.0000000000000000e+00       -2.8155421768289772e-15
 -4.6571841577116029e+03       -1.1675319159521906e-08       7.5684883665879087e-15       -6.1504179800851222e-08       -2.8011554667966614e-15       3.4237666568749122e-14       -6.6915934369686668e-15       -6.1504179800851222e-08       -1.7106191524675661e-17       0.0000000000000000e+00       -2.7881435173720082e-15
 -4.6559341577116029e+03       -1.2110369881793177e-08       7.8325917059150639e-15       -6.2470946045521079e-08       -2.7387716216188836e-15       3.3346390841959124e-14       -7.6491131623876938e-15       -6.2470946045521079e-08       6.5425146563415457e-17       0.0000000000000000e+00       -2.7550542355617980e-15
 -4.6546841577116029e+03       -1.2626578014487019e-08       7.9666274107274066e-15       -6.3435888854864604e-08       -2.7098985091170445e-15       3.2444017263896094e-14       -8.3941040763658524e-15       -6.3435888854864604e-08       -8.4883263387678641e-17       0.0000000000000000e+00       -2.7160937723982228e-15
 -4.6534341577116029e+03       -1.3224022340218351e-08       7.9823018447382063e-15       -6.4398643390019227e-08       -2.5868132104780143e-15       3.1527513800073697e-14       -8.9118943523503177e-15       -6.4398643390019227e-08       2.7353385351335996e-17       0.0000000000000000e+00       -2.6710839466052776e-15
 -4.6521841577116029e+03       -1.3898694093900899e-08       7.8951765563552753e-15       -6.5358840745480630e-08       -2.5920558826262277e-15       3.0594612136556406e-14       -9.1939498553380216e-15       -6.5358840745480630e-08       5.3106850652314760e-17       0.0000000000000000e+00       -2.6198492642401359e-15
 -4.6509341577116029e+03       -1.4642780651032965e-08       7.7233104840548914e-15       -6.6316108463005392e-08       -2.5072531547446509e-15       2.9644119841827479e-14       -9.2377488766481964e-15       -6.6316108463005392e-08       4.0033312714087120e-17       0.0000000000000000e+00       -2.5622172782944923e-15
 -4.6496841577116029e+03       -1.5445169376630005e-08       7.4860262280868772e-15       -6.7270070178245784e-08       -2.5052198857432191e-15       2.8676160060885737e-14       -9.0470355817862718e-15       -6.7270070178245784e-08       -1.0626852870777547e-17       0.0000000000000000e+00       -2.4980188244816408e-15
 -4.6484341577116029e+03       -1.6292137884214304e-08       7.2028394747631076e-15       -6.8220345949725652e-08       -2.4238275372626458e-15       2.7692326673500061e-14       -8.6323338363557242e-15       -6.8220345949725652e-08       -4.5589238819369692e-17       0.0000000000000000e+00       -2.4270885486061629e-15
 -4.6471841577116029e+03       -1.7168185663203678e-08       6.8925157952948756e-15       -6.9166552390921378e-08       -2.4163548331036303e-15       2.6695749221952646e-14       -8.0114560275554922e-15       -6.9166552390921378e-08       5.3322077311387331e-17       0.0000000000000000e+00       -2.3492650817694830e-15
 -4.6459341577116029e+03       -1.8056954856265966e-08       6.5721831434095898e-15       -7.0108302656250428e-08       -2.2184488439368137e-15       2.5691068556439564e-14       -7.2096795810332935e-15       -7.0108302656250428e-08       1.5299767531465636e-17       0.0000000000000000e+00       -2.2643914386746125e-15
 -4.6446841577116029e+03       -1.8942184895543246e-08       6.2564393360078776e-15       -7.1045206401895181e-08       -2.1751121015104461e-15       2.4684330540442553e-14       -6.2592988487960697e-15       -7.1045206401895181e-08       -2.0443925264999558e-18       0.0000000000000000e+00       -2.1723154379153414e-15
 -4.6434341577116029e+03       -1.9808646223396435e-08       5.9564463207864705e-15       -7.1976870177114339e-08       -2.0203377069251693e-15       2.3682810830995931e-14       -5.1983762998517310e-15       -7.1976870177114339e-08       7.4057993671227428e-18       0.0000000000000000e+00       -2.0728899757926278e-15
 -4.6421841577116029e+03       -2.0643001654350851e-08       5.6790765675287802e-15       -7.2902897453535227e-08       -1.9331497896496755e-15       2.2694788305575071e-14       -4.0686846893892130e-15       -7.2902897453535227e-08       -4.0001052431907824e-17       0.0000000000000000e+00       -1.9659734437740577e-15
 -4.6409341577116029e+03       -2.1434549300547104e-08       5.4262437522093948e-15       -7.3822888414442159e-08       -1.9070411180365356e-15       2.1729287852201098e-14       -2.9130086384931090e-15       -7.3822888414442159e-08       3.0336724544574300e-17       0.0000000000000000e+00       -1.8514300058746706e-15
