
-1.919000e+00 -1.107935e+00 -8.4058819516137778e-02 3.8351898149669905e-01 4.6757780101283686e-01 
-1.870417e+00 -1.107935e+00 -8.4548560836894687e-02 3.8211743424742051e-01 4.6666599508431517e-01 
-1.821835e+00 -1.107935e+00 -8.6004836913503774e-02 3.7793565363461468e-01 4.6394049054811848e-01 
-1.773253e+00 -1.107935e+00 -8.8386765605247358e-02 3.7103935594473514e-01 4.5942612154998252e-01 
-1.724671e+00 -1.107935e+00 -9.1625949291303299e-02 3.6153506593091383e-01 4.5316101522221713e-01 
-1.676088e+00 -1.107935e+00 -9.5628497193453288e-02 3.4956809767301289e-01 4.4519659486646618e-01 
-1.627506e+00 -1.107935e+00 -1.0027778759243183e-01 3.3531979900034586e-01 4.3559758659277770e-01 
-1.578924e+00 -1.107935e+00 -1.0543791047691058e-01 3.1900413603653954e-01 4.2444204651345013e-01 
-1.530342e+00 -1.107935e+00 -1.1095771814751508e-01 3.0086371434435838e-01 4.1182143249187347e-01 
-1.481759e+00 -1.107935e+00 -1.1667540151689464e-01 2.8116535206245274e-01 3.9784075357934739e-01 
-1.433177e+00 -1.107935e+00 -1.2242350406107462e-01 2.6019533837735015e-01 3.8261884243842476e-01 
-1.384595e+00 -1.107935e+00 -1.2803428436242054e-01 2.3825452784387008e-01 3.6628881220629061e-01 
-1.336012e+00 -1.107935e+00 -1.3334534267157264e-01 2.1565343773254600e-01 3.4899878040411864e-01 
-1.287430e+00 -1.107935e+00 -1.3820543740677849e-01 1.9270753194304097e-01 3.3091296934981945e-01 
-1.238848e+00 -1.107935e+00 -1.4248043379250588e-01 1.6973289072264677e-01 3.1221332451515266e-01 
-1.190266e+00 -1.107935e+00 -1.4605934682753088e-01 1.4704247840020521e-01 2.9310182522773609e-01 
-1.141683e+00 -1.107935e+00 -1.4886045788670590e-01 1.2494322519004483e-01 2.7380368307675074e-01 
-1.093101e+00 -1.107935e+00 -1.5083748188708201e-01 1.0373411756312241e-01 2.5457159945020441e-01 
-1.044519e+00 -1.107935e+00 -1.5198570260216043e-01 8.3705407725099754e-02 2.3569111032726020e-01 
-9.959366e-01 -1.107935e+00 -1.5234780062168757e-01 6.5138830241581958e-02 2.1748663086326953e-01 
-9.473543e-01 -1.107935e+00 -1.5201863351264416e-01 4.8308215438108676e-02 2.0032684895075284e-01 
-8.987720e-01 -1.107935e+00 -1.5114729694474954e-01 3.3478921728475365e-02 1.8462621867322490e-01 
-8.501898e-01 -1.107935e+00 -1.4993328847560183e-01 2.0902962991745336e-02 1.7083625146734716e-01 
-8.016075e-01 -1.107935e+00 -1.4861197255599562e-01 1.0805043720074431e-02 1.5941701627607005e-01 
-7.530252e-01 -1.107935e+00 -1.4742472465254103e-01 3.3548534507335526e-03 1.5077957810327458e-01 
-7.044429e-01 -1.107935e+00 -1.4657458358945566e-01 -1.3736166028956165e-03 1.4520096698656004e-01 
-6.558607e-01 -1.107935e+00 -1.4618013352811321e-01 -3.4431175468465774e-03 1.4273701598126665e-01 
-6.072784e-01 -1.107935e+00 -1.4625030235008440e-01 -3.0720002577334093e-03 1.4317830209235100e-01 
-5.586961e-01 -1.107935e+00 -1.4669608141915721e-01 -6.1505266244360479e-04 1.4608102875671361e-01 
-5.101139e-01 -1.107935e+00 -1.4737223990096532e-01 3.4865576273691162e-03 1.5085879752833442e-01 
-4.615316e-01 -1.107935e+00 -1.4812519223984294e-01 8.7621729494802431e-03 1.5688736518932317e-01 
-4.129493e-01 -1.107935e+00 -1.4882703014190118e-01 1.4755141240347422e-02 1.6358217138224862e-01 
-3.643670e-01 -1.107935e+00 -1.4939028290808143e-01 2.1047233375319427e-02 1.7043751628340087e-01 
-3.157848e-01 -1.107935e+00 -1.4976810274084698e-01 2.7268426414710382e-02 1.7703652915555737e-01 
-2.672025e-01 -1.107935e+00 -1.4994678623392604e-01 3.3098713742875242e-02 1.8304549997680128e-01 
-2.186202e-01 -1.107935e+00 -1.4993572224756208e-01 3.8266790634708184e-02 1.8820251288227025e-01 
-1.700380e-01 -1.107935e+00 -1.4975752742690257e-01 4.2548149540467456e-02 1.9230567696737003e-01 
-1.214557e-01 -1.107935e+00 -1.4943955376225571e-01 4.5763562993118172e-02 1.9520311675537388e-01 
-7.287341e-02 -1.107935e+00 -1.4900713937247656e-01 4.7778144545819780e-02 1.9678528391829633e-01 
-2.429114e-02 -1.107935e+00 -1.4847863486345675e-01 4.8500869632617370e-02 1.9697950449607413e-01 
2.429114e-02 -1.107935e+00 -1.4786213742250370e-01 4.7884372191664318e-02 1.9574650961416801e-01 
7.287341e-02 -1.107935e+00 -1.4715387100311572e-01 4.5924876176458927e-02 1.9307874717957466e-01 
1.214557e-01 -1.107935e+00 -1.4633820397918668e-01 4.2662213210049107e-02 1.8900041718923577e-01 
1.700380e-01 -1.107935e+00 -1.4538937632475152e-01 3.8179998438316369e-02 1.8356937476306789e-01 
2.186202e-01 -1.107935e+00 -1.4427511794200887e-01 3.2606186329154969e-02 1.7688130427116383e-01 
2.672025e-01 -1.107935e+00 -1.4296248750396459e-01 2.6114415012913790e-02 1.6907690251687837e-01 
3.157848e-01 -1.107935e+00 -1.4142644916081071e-01 1.8926772834674054e-02 1.6035322199548477e-01 
3.643670e-01 -1.107935e+00 -1.3966188900521648e-01 1.1318839472454476e-02 1.5098072847767097e-01 
4.129493e-01 -1.107935e+00 -1.3769975776146601e-01 3.6278688599122588e-03 1.4132762662137827e-01 
4.615316e-01 -1.107935e+00 -1.3562720073791162e-01 -3.7358185524510590e-03 1.3189138218546057e-01 
5.101139e-01 -1.107935e+00 -1.3360842516918395e-01 -1.0277257104412262e-02 1.2333116806477168e-01 
5.586961e-01 -1.107935e+00 -1.3189529976884903e-01 -1.5415834312751835e-02 1.1647946545609719e-01 
6.072784e-01 -1.107935e+00 -1.3080449823274048e-01 -1.8517804375077315e-02 1.1228669385766317e-01 
6.558607e-01 -1.107935e+00 -1.3063546247884325e-01 -1.8987788596116557e-02 1.1164767388272670e-01 
7.044429e-01 -1.107935e+00 -1.3154161211382387e-01 -1.6406588078527309e-02 1.1513502403529656e-01 
7.530252e-01 -1.107935e+00 -1.3343703161496598e-01 -1.0632839586841442e-02 1.2280419202812454e-01 
8.016075e-01 -1.107935e+00 -1.3601954419936646e-01 -1.7873846365547424e-03 1.3423215956281170e-01 
8.501898e-01 -1.107935e+00 -1.3888394694860778e-01 9.8536214647513137e-03 1.4873756841335911e-01 
8.987720e-01 -1.107935e+00 -1.4163346040497060e-01 2.3965085188696549e-02 1.6559854559366716e-01 
9.473543e-01 -1.107935e+00 -1.4394022744782770e-01 4.0229809373292354e-02 1.8417003682112004e-01 
9.959366e-01 -1.107935e+00 -1.4556216880259185e-01 5.8353198422486270e-02 2.0391536722507811e-01 
1.044519e+00 -1.107935e+00 -1.4633854684847464e-01 7.8058251971413958e-02 2.2439679881988861e-01 
1.093101e+00 -1.107935e+00 -1.4617908003536614e-01 9.9075715711406609e-02 2.4525479574677275e-01 
1.141683e+00 -1.107935e+00 -1.4505283316169293e-01 1.2113560046503213e-01 2.6618843362672506e-01 
1.190266e+00 -1.107935e+00 -1.4297857538901226e-01 1.4396170696168664e-01 2.8694028235069891e-01 
1.238848e+00 -1.107935e+00 -1.4001661016791384e-01 1.6726906709805472e-01 3.0728567726596856e-01 
1.287430e+00 -1.107935e+00 -1.3626165866744427e-01 1.9076375320370698e-01 3.2702541187115125e-01 
1.336012e+00 -1.107935e+00 -1.3183639193936422e-01 2.1414448700033797e-01 3.4598087893970220e-01 
1.384595e+00 -1.107935e+00 -1.2688532799580765e-01 2.3710557147725742e-01 3.6399089947306507e-01 
1.433177e+00 -1.107935e+00 -1.2156893054891264e-01 2.5934076486518814e-01 3.8090969541410080e-01 
1.481759e+00 -1.107935e+00 -1.1605784004106291e-01 2.8054779058662105e-01 3.9660563062768395e-01 
1.530342e+00 -1.107935e+00 -1.1052723407331151e-01 3.0043323027015506e-01 4.1096046434346656e-01 
1.578924e+00 -1.107935e+00 -1.0515135879685847e-01 3.1871758435648767e-01 4.2386894315334611e-01 
1.627506e+00 -1.107935e+00 -1.0009830078475421e-01 3.3514031219266827e-01 4.3523861297742250e-01 
1.676088e+00 -1.107935e+00 -9.5525084638627300e-02 3.4946468511818701e-01 4.4498976975681431e-01 
1.724671e+00 -1.107935e+00 -9.1573188179836534e-02 3.6148230481944710e-01 4.5305549299928360e-01 
1.773253e+00 -1.107935e+00 -8.8364566690737056e-02 3.7101715703022498e-01 4.5938172372096203e-01 
1.821835e+00 -1.107935e+00 -8.5998271869943604e-02 3.7792908859105445e-01 4.6392736046099803e-01 
1.870417e+00 -1.107935e+00 -8.4547741126592330e-02 3.8211661453711809e-01 4.6666435566371045e-01 
1.919000e+00 -1.107935e+00 -8.4058819516137778e-02 3.8351898149669905e-01 4.6757780101283686e-01 

-1.919000e+00 -1.083038e+00 -8.4187571473803180e-02 3.8315043496646989e-01 4.6733800644027307e-01 
-1.870417e+00 -1.083038e+00 -8.4676349109334220e-02 3.8174949607254338e-01 4.6642584518187757e-01 
-1.821835e+00 -1.083038e+00 -8.6130387089821708e-02 3.7757018354640326e-01 4.6370057063622494e-01 
-1.773253e+00 -1.083038e+00 -8.8508825679676356e-02 3.7067820632562865e-01 4.5918703200530497e-01 
-1.724671e+00 -1.083038e+00 -9.1743305189374541e-02 3.6118007771370508e-01 4.5292338290307965e-01 
-1.676088e+00 -1.083038e+00 -9.5739988730821818e-02 3.4922109698493464e-01 4.4496108571575643e-01 
-1.627506e+00 -1.083038e+00 -1.0038232509223047e-01 3.3498259490000137e-01 4.3536491999223181e-01 
-1.578924e+00 -1.083038e+00 -1.0553449232668584e-01 3.1867851974409922e-01 4.2421301207078504e-01 
-1.530342e+00 -1.083038e+00 -1.1104544965412209e-01 3.0055146043926773e-01 4.1159691009338983e-01 
-1.481759e+00 -1.083038e+00 -1.1675351552145598e-01 2.8086822222239072e-01 3.9762173774384668e-01 
-1.433177e+00 -1.083038e+00 -1.2249138391047319e-01 2.5991508836160276e-01 3.8240647227207597e-01 
-1.384595e+00 -1.083038e+00 -1.2809149000085873e-01 2.3799291858573485e-01 3.6608440858659358e-01 
-1.336012e+00 -1.083038e+00 -1.3339164081044949e-01 2.1541225159384711e-01 3.4880389240429660e-01 
-1.287430e+00 -1.083038e+00 -1.3824083693048558e-01 1.9248859537633436e-01 3.3072943230681995e-01 
-1.238848e+00 -1.083038e+00 -1.4250522769772242e-01 1.6953810471926392e-01 3.1204333241698634e-01 
-1.190266e+00 -1.083038e+00 -1.4607416192253300e-01 1.4687385802330269e-01 2.9294801994583569e-01 
-1.141683e+00 -1.083038e+00 -1.4886631286531335e-01 1.2480294887155666e-01 2.7366926173687001e-01 
-1.093101e+00 -1.083038e+00 -1.5083585256898235e-01 1.0362458501184635e-01 2.5446043758082870e-01 
-1.044519e+00 -1.083038e+00 -1.5197858883636434e-01 8.3629300989028224e-02 2.3560788982539255e-01 
-9.959366e-01 -1.083038e+00 -1.5233778047753266e-01 6.5099163585824446e-02 2.1743694406335712e-01 
-9.473543e-01 -1.083038e+00 -1.5200887420089576e-01 4.8308343508222149e-02 2.0031721770911792e-01 
-8.987720e-01 -1.083038e+00 -1.5114146723947666e-01 3.3522450787317269e-02 1.8466391802679394e-01 
-8.501898e-01 -1.083038e+00 -1.4993529178235249e-01 2.0993484382864844e-02 1.7092877616521734e-01 
-8.016075e-01 -1.083038e+00 -1.4862542311415572e-01 1.0945612043027866e-02 1.5957103515718357e-01 
-7.530252e-01 -1.083038e+00 -1.4745217930288340e-01 3.5472218668565203e-03 1.5099940116973992e-01 
-7.044429e-01 -1.083038e+00 -1.4661675053307460e-01 -1.1297825304333736e-03 1.4548696800264121e-01 
-6.558607e-01 -1.083038e+00 -1.4623548263219296e-01 -3.1506229553804055e-03 1.4308485967681256e-01 
-6.072784e-01 -1.083038e+00 -1.4631541015573632e-01 -2.7357679162770265e-03 1.4357964223945929e-01 
-5.586961e-01 -1.083038e+00 -1.4676658852374744e-01 -2.4115611024030925e-04 1.4652543241350713e-01 
-5.101139e-01 -1.083038e+00 -1.4744390832941703e-01 3.8919622894721673e-03 1.5133587061888920e-01 
-4.615316e-01 -1.083038e+00 -1.4819461764027897e-01 9.1935713816834602e-03 1.5738818902196244e-01 
-4.129493e-01 -1.083038e+00 -1.4889190644083816e-01 1.5207938859115963e-02 1.6409984529995414e-01 
